GridID,TimeInterval,countrycode,smsin,smsout,callin,callout,internet
1006,1383276000000,39,0.0214275405884637,0.0320061749746244,0.0167267358738035,0.0179274030951458,1.889524180378524
1004,1383303000000,39,0.2587984100370586,0.1088542215233673,0.3132377844079999,0.4133881926564615,4.758816848719962
1007,1383301800000,46,,,,,0.003236496088091
1014,1383286800000,0,0.0125834599669658,0.0377503799008975,,,
1018,1383333600000,39,0.0812498137521003,0.0727070712959749,0.0843208272694617,0.132509555748307,4.933024105974211
1016,1383295200000,39,0.6489033511555968,0.571631209954617,0.1062193572307966,0.096033543836353,4.65223285724435
1008,1383292200000,0,0.05694032492411,0.055115660599345,,,
1007,1383276000000,0,0.0140862859097306,,,,
1006,1383344400000,46,,,,,0.000969810208486
100,1383328800000,49,,,,,0.0407742548283371
10000,1383261600000,0,0.0871981257518351,,,,
1010,1383294600000,0,0.1657059963432563,,,,
102,1383264000000,39,0.124391077378716,0.1050996408740892,0.0512008113010459,,7.261623347355419
1016,1383304800000,46,,,,,0.0020982928220541
1010,1383291600000,39,0.6481473338410729,0.5555367192181987,0.0595480762295257,0.0793193054753137,3.657769611771153
100,1383261600000,39,0.0815485096566743,0.0407742548283371,0.0407742548283371,0.1614078672144711,11.482386758423406
1011,1383329400000,39,0.2173340970266698,0.2254763165006718,0.1537593316188974,0.1390492723733433,6.570444406215111
1014,1383321600000,39,0.2660923581845853,0.1416003980215939,0.1880790259596605,0.2649203464808318,6.076655402560195
1016,1383295800000,39,0.6141792172481383,0.5580538707916225,0.2487738485641597,0.2975179288822559,4.343995045368879
1010,1383304800000,40,0.0187056015411806,,,,
100,1383324000000,0,0.2514162669830973,,,,
1016,1383310200000,46,,,,,0.0020982928220541
1008,1383345600000,221,,,,0.0002425655445186,
1009,1383327600000,880,,,,0.0187056015411806,
10000,1383296400000,34,0.0859947728846425,,,,
1004,1383331800000,0,0.0105607310273153,,,,
100,1383290400000,0,0.0042299450559759,,,0.0798593575577967,
100,1383317400000,33,,,,,0.0407742548283371
1010,1383309000000,39,0.0898549281965922,0.0263674236172374,0.1105187772456836,0.1118489138450908,4.67514370496435
1016,1383305400000,0,0.0830630287278343,,,0.0015035058290982,
1016,1383309000000,0,0.0436943821141026,,,,
1011,1383268200000,39,0.00942867373941,0.00942867373941,,0.0282860212182302,2.6942478632447875
1002,1383312600000,46,,,,,0.0005696450868746
1017,1383334200000,0,0.0187056015411806,,,,
1000,1383338400000,39,1.3850985017271886,0.7147301372450506,0.9097116466685354,0.8455660469714006,23.68624326855644
1,1383293400000,39,0.1788110379720126,0.2493643024779746,0.4078906597968935,0.4834380802436545,11.383993952609543
1005,1383290400000,20,,,,0.0062851431310871,
1005,1383288000000,39,0.0650803732864282,0.1083710674113581,0.0373381282729718,0.0524156021303125,2.5936088817179
1008,1383344400000,39,0.0385922721681385,0.1608762991394885,0.0808410935228922,0.0053925497947002,5.2619572227952105
1018,1383317400000,39,0.1714149083220807,0.1334929394598493,0.1350775246027636,0.1665120312820059,5.370769194936594
1014,1383343200000,39,0.2641474300082385,0.2415811364450159,0.0286884351374374,0.0713889449087963,4.71693589481752
1005,1383319800000,43,,,,,0.0101505416898595
1018,1383330000000,46,,,,,0.0074147021608114
1010,1383304200000,32,,,,,0.0187056015411806
1004,1383268800000,46,,,,,0.0052803655136576
1014,1383341400000,0,0.0322099503409432,,,,
1018,1383316200000,39,0.1863469322703829,0.1352544872132242,0.203231616865142,0.2212372894515755,5.398576741285962
10,1383301200000,0,0.2699206750169828,,,,
1016,1383296400000,88239,,,,,0.0020982928220541
1009,1383293400000,1,0.001211907338106,0.001211907338106,,,
1005,1383276600000,39,,0.0093188542542497,0.0161691339294144,,2.0447922164722434
101,1383330000000,48,0.0277058399180573,0.0277058399180573,,,
1002,1383301200000,0,0.0909798313613498,,,,
1008,1383321600000,33,,,,,0.055115660599345
1019,1383342000000,0,0.0145763036584291,,,,
1004,1383329400000,0,0.1037258653022283,,,0.0390095425332395,
1004,1383292200000,63,,,0.0052803655136576,,
1011,1383274200000,39,,0.00942867373941,,,2.523714859246443
100,1383339600000,0,0.2845822725577034,,,0.0407742548283371,
1018,1383319200000,39,0.1308784707900883,0.1144180032632436,0.1684226767243675,0.1989905696013681,6.057988426153735
1003,1383309000000,46,,,,,0.0194356670767563
1005,1383310200000,7,,,,0.0052987887479102,
1000,1383288000000,0,0.0703118355801948,,,,
1000,1383322200000,216,0.160199194028469,,,,
1012,1383327600000,46,,,,,0.0095356669435234
1017,1383268800000,0,0.0020505147379952,,,,
1008,1383320400000,39,0.2802631207954925,0.152715840707786,0.3125274602445222,0.6038921272789426,6.189104456052696
1018,1383296400000,0,0.2024251740110633,,,0.0161879593463415,
10,1383304200000,0,0.2369142167597727,,,,
1017,1383328800000,39,0.0910807407187271,0.1141904987137917,0.2693506943867965,0.215059473485759,4.189629126236822
1010,1383283800000,0,,,,0.0280345490049041,
1008,1383331800000,31,,,,0.0002425655445186,
1,1383291600000,39,0.4055645785710944,0.5124403568540399,0.1918130220052032,0.3337627750799326,10.46374843433091
1007,1383285000000,380,,,,0.003236496088091,
1003,1383301200000,0,0.092432345055928,,,,
1014,1383290400000,20,,,,0.0377503799008975,
1004,1383317400000,0,0.1000812190229354,,,,
1018,1383273600000,39,,0.0504629648135405,,,2.7075200293699213
1005,1383345600000,41,,,,,0.0052987887479102
1015,1383294600000,88239,,,,,0.0125834599669658
1017,1383282000000,39,0.0168645885097909,0.0178898458787885,,0.0197308589101783,2.484606705843261
1001,1383288000000,39,0.0610716764896958,0.0478275545952662,0.0372218140063562,0.0283284845957763,3.2001789224903234
1007,1383340200000,32,,,,,0.003236496088091
1014,1383277200000,39,,0.0251669199339316,,,2.6296599616155034
1003,1383339000000,39,0.0636058658807683,0.0720149633811454,0.050757617302027,0.13126331482847,4.262782577524916
1008,1383309000000,39,0.2608502438648507,0.2263980659448037,0.1701541523143507,0.346813907997324,5.699708467205705
1013,1383265200000,39,0.0751236555457408,0.0687880385716745,,,3.961644530646901
1016,1383310800000,0,0.0287903843779337,,,,
1014,1383261600000,39,0.2816125137578091,0.2464572801353755,0.0312890615081465,,3.829155335065319
1007,1383264600000,46,,,,,0.003236496088091
1000,1383337800000,88239,,,,,0.0800995970142345
1006,1383340800000,0,0.000969810208486,,,,
1011,1383335400000,33,,,,,0.004714336869705
10,1383296400000,49,,,,0.0101739906223334,
1009,1383315600000,39,0.2623782532226824,0.1828381580570098,0.2051794816125087,0.0614341159268947,5.9209916355245
101,1383312000000,20,,,,0.0009631559345979,
1,1383318000000,0,0.1870753611813048,,,,
1014,1383324600000,0,0.0315456644713485,,,,
1008,1383295800000,46,,,,,0.0002425655445186
1007,1383297600000,39,0.3485639093906272,0.3734245102751182,0.1467991926686541,0.2434967431585631,2.83513622513534
1008,1383298200000,39,0.6831063541614496,0.730426996243429,0.7383536354294411,0.4905250687460141,6.023436061698804
100,1383324000000,33,,,,,0.0407742548283371
1009,1383342000000,0,0.0944975213029845,,,0.001211907338106,
1007,1383294600000,39,0.2732014396737313,0.2954164196623112,0.1646113302649088,0.1576729861956142,2.836864435513239
1015,1383327600000,0,0.1393751851696921,,,,
1013,1383326400000,0,0.0724274867817659,,,,
100,1383283800000,39,,,0.0815485096566743,,18.92957683648504
1011,1383292200000,63,,,0.004714336869705,,
100,1383330600000,33,,,,,0.0407742548283371
1012,1383306600000,46,,,,,0.0095356669435234
1017,1383290400000,39,0.5600491635951352,0.5047481146339853,0.0192182302256795,0.0702155698593783,2.8193575837806164
1016,1383294000000,39,0.1903384859983397,0.0991493329365027,0.0964160569456554,0.1478137078936594,3.0199933044719947
1016,1383262200000,39,0.0237308617889727,0.1084456230404447,0.0395234082033969,0.0083192482995667,3.610711538124556
1010,1383326400000,39,0.1700420801954834,0.1522538717373319,0.1489708347529264,0.0866900054311265,4.892289009726377
1013,1383291600000,46,,,,,0.0125206092576234
1015,1383286200000,39,0.0434234867296793,0.0560069466966452,0.0299905163717605,0.0434234867296793,3.393125481781417
10000,1383277800000,39,,0.0859947728846425,0.0859947728846425,,9.114680180286614
1007,1383330000000,0,0.083725672566806,,,0.0003608537392199,
1007,1383260400000,46,,,,,0.003236496088091
1015,1383298200000,0,0.1793670537474993,,,,
101,1383310200000,39,1.048984162762726,0.521912905222732,0.3583687544852864,0.6373137497284762,15.393371552791889
1012,1383266400000,0,0.0142112295749531,,,,
1007,1383307800000,0,0.095297740697269,,,0.003236496088091,
10,1383307200000,39,0.3043943855140185,0.156775570992984,0.4165222553876334,0.3758262928982994,7.05832346874085
102,1383280200000,86,,,,0.0071725859669622,
101,1383340200000,40,0.0009631559345979,,,,
1008,1383280800000,0,0.055115660599345,,,0.0056468078703638,
1005,1383333000000,355,,,,0.0003499094530288,
1000,1383319800000,39,2.7841275437193245,1.3004218703056685,3.965081600185404,2.4870386434209864,52.5669309672336
1012,1383299400000,0,0.1400123157161429,,,,
1008,1383303000000,39,0.414930705720349,0.6265947853361801,0.7139875534309867,1.0619110779674783,6.447333624639408
1016,1383334800000,39,0.1496848109565935,0.0925149840289001,0.1033660887384982,0.1735888513760403,4.944264729739835
1012,1383339600000,0,0.0034088012174741,,,,
1010,1383314400000,39,0.2485146325355095,0.1269520758247019,0.1607131327317599,0.0655886395859313,5.17810985920345
1007,1383301200000,41,0.003236496088091,,,,
1013,1383331800000,46,,,,,0.0125206092576234
1002,1383299400000,39,0.1765050650854417,0.3122016825501807,0.3617440866673271,0.261955809557744,5.834284037904982
1008,1383327600000,39,0.1958972277321861,0.3696407896408134,0.2665146942295026,0.5807791428867819,6.20003665345485
1019,1383272400000,39,,0.0437289109752873,,0.0413574384492897,2.928507968325586
1008,1383321000000,46,,,,,0.0002425655445186
1001,1383334200000,0,0.0610716764896958,,,,
10000,1383329400000,375,,,,0.1719895457692851,
1005,1383297000000,40,,,,0.0020950477103623,
1002,1383293400000,7,,0.0203572254965652,,,
1005,1383274800000,0,0.0158963662437308,,,,
1000,1383304800000,0,2.0866276560533628,,,,
100,1383329400000,53,,0.0798593575577967,,,
1015,1383301200000,40,,,,0.0251669199339316,
1017,1383285000000,0,0.0005126286844988,0.0005126286844988,,,
101,1383337800000,39,0.5548168132646303,0.3860745944033437,0.3311643504378176,0.1376057594622676,9.93557895781073
10000,1383323400000,0,2.9154508217727058,,,0.1944574116587785,
1013,1383329400000,39,0.2800988998901514,0.3204812574897593,0.1828201579902471,0.1718795329599826,5.951233590483492
1008,1383340800000,46,,,,,0.0056351153392189
1014,1383336000000,0,0.1009102149314511,,,0.0125834599669658,
1005,1383285600000,39,0.0514013936970684,0.0746824915179125,0.0003499094530288,0.0020950477103623,2.419303416351468
100,1383273600000,33,,,,,0.0798593575577967
1011,1383336600000,39,0.1367549031052001,0.1575769803726637,0.095703971929099,0.1431108973873095,6.817612745644539
1004,1383295800000,0,0.0414429388451179,,,0.0052803655136576,
1006,1383267000000,39,0.0494601733350402,0.0922029937774618,,0.0181489630837816,2.89748004560812
1015,1383298200000,39,0.7837767427470488,0.724078252237022,0.262013592086533,0.3773557936372107,4.965388871350385
1013,1383289800000,39,0.1421154828652013,0.0437468200564276,0.0828047591601312,0.0656791418463094,3.581152088422712
1010,1383301800000,39,0.4403568294324332,0.4117895827464931,0.1933152209949967,0.2547738381186993,6.111687208336222
10000,1383336000000,39,0.6162574100229574,1.2125778293608,0.3487534098410431,0.7421895024642085,20.486487029297408
10000,1383330600000,0,0.4596227543495643,,,,
1004,1383315600000,0,0.0203572254965652,,,,
1011,1383301800000,0,0.0929288011805409,,,,
1019,1383334200000,49,0.0413574384492897,,,,
1017,1383315000000,0,0.0703246244395511,,,,
1005,1383332400000,20,,,,0.0101505416898595,
102,1383294600000,46,,,,,0.0027123356349349
101,1383323400000,0,0.1104013554147989,,,,
1011,1383273000000,46,,,,,0.004714336869705
101,1383260400000,40,,,,,0.0009631559345979
1003,1383331800000,39,0.2773982037250883,0.1488162814711153,0.136839488220815,0.211655854018582,5.535466098659476
1006,1383297000000,0,0.1468854971941396,,,0.0115238427612878,
1007,1383260400000,0,0.0145776778023946,,,,
1008,1383330000000,380,,,,0.0002425655445186,
1012,1383303600000,40,,,0.0095356669435234,,
1016,1383291600000,0,0.072265957713257,,,,
1010,1383285000000,0,0.0025615851366881,0.0025615851366881,,,
1005,1383319200000,43,,,,,0.0101505416898595
101,1383274200000,39,0.1916719949129331,0.1911705590423446,,,5.210500364622517
1012,1383327000000,39,0.3348133844677196,0.2306932407635276,0.1693572190400838,0.3726987758545715,4.927598417601067
1013,1383339000000,39,0.2346320544789719,0.2832195296382698,0.0985520886664558,0.1705012451524854,5.844527388346577
1010,1383309600000,39,0.1390156163264176,0.2312116474871957,0.1475682182600595,0.1547978706629246,5.542833668829402
1008,1383290400000,63,0.0002425655445186,,,,
1001,1383293400000,0,0.2064662955283464,,,,
1002,1383292200000,63,,,0.0005696450868746,,
1009,1383316800000,39,0.1803333535201588,0.1091189624723512,0.2975232888777092,0.2264256416495181,6.960075289213008
1002,1383274800000,46,,,,,0.0005696450868746
10,1383294000000,44,,,,0.0286530890659561,
1009,1383323400000,39,0.0597737702312929,0.0483396127187486,0.2019413577902718,0.1145896305945154,6.531288290256645
101,1383316800000,39,0.4979008258167501,0.3879214746593813,0.2771378307937313,0.4429508660446448,13.771299974120309
1,1383298200000,39,0.6501912202251705,0.4406385533628781,0.5700771356991114,1.1212036281026292,13.148142302482846
1016,1383308400000,0,0.0637868083579132,,,,
1001,1383298200000,39,0.3201037077987398,0.296852441739481,0.1788642369852378,0.2233947988524308,4.884745281496185
1002,1383341400000,39,0.0684591516718478,0.2367104129310239,0.0077013979534786,0.0570064530500122,5.1690599424243215
101,1383319200000,0,0.2470439589424686,,,,
1017,1383299400000,39,0.6093145447776172,0.5740474817045388,0.0739130252310429,0.2166986994649857,5.390876531286724
1018,1383336000000,39,0.1370301852492207,0.1446218500204927,0.1027016276630776,0.1903128797388776,5.528971631924
10,1383333000000,0,0.0591750609329565,,,,
10,1383325200000,39,0.6048370323980018,0.4501443172340086,0.3573471944546767,0.3384664654498353,6.516088514793502
1000,1383315000000,0,1.0578913181446696,,,,
1014,1383294600000,0,0.1257520258143243,,,,
1008,1383286200000,46,,,,,0.0002425655445186
1005,1383293400000,44,0.0052987887479102,0.0052987887479102,,,
10,1383320400000,0,0.2024405062627371,,,,
1006,1383313800000,39,0.1692576790498099,0.131066904274086,0.1703253743716757,0.1979866760311841,5.134067815788014
1005,1383312600000,49,,,,,0.0101505416898595
1018,1383274200000,39,0.0148294043216229,0.0222441064824343,,,2.401232835698435
1011,1383267600000,0,0.0235716843485251,,,,
101,1383301200000,46,,,,,0.0277058399180573
1,1383262200000,39,0.6814340796890551,0.2208152986155887,0.0273004648771861,0.0534378891414727,8.622424590989748
1012,1383261600000,46,,,,,0.0282412684847041
1007,1383298200000,0,0.1254279693428356,,,,
1011,1383327000000,39,0.2960657712128287,0.20376411822053,0.1133349646943144,0.3063911601863438,4.701682435217985
10000,1383308400000,39,0.6165394140967815,0.6117650957943085,0.5797485932998693,1.3036515849524497,22.46412682761788
1009,1383297600000,0,0.0689245372292192,,,,
1019,1383314400000,39,0.1701726988491542,0.1749156439011494,0.2552590482737313,0.1611911790925475,4.915689017915048
1005,1383345600000,0,,,,0.0004490347454339,
1016,1383272400000,39,,0.0059123653568601,0.0017157797127517,,2.3559890276598368
1007,1383279000000,0,0.0007217074784399,,,,
1010,1383302400000,40,,,,0.0051231702733763,
1018,1383266400000,39,,0.0240198045184308,,0.0091904001968079,3.2628603802647804
1,1383279600000,39,0.0522748485285732,0.0784122727928598,,,6.165078299100485
1017,1383312600000,46,,,,,0.0005126286844988
1006,1383306000000,39,0.2264660117766907,0.1737311642811777,0.1656719167126447,0.1888940742026749,4.555243357904561
101,1383300000000,0,0.1104013554147989,,,,
10000,1383337800000,221,,,,0.1402260922717105,
1,1383306000000,39,0.8117534266347886,0.7018417992611439,0.5996181834297967,0.4103022393949929,13.93830960532506
1016,1383328800000,39,0.1398092512332169,0.1268645064859304,0.2779685039966149,0.2087868971932581,4.150556556095301
1004,1383303600000,40,,,0.0052803655136576,,
1018,1383344400000,46,,,,,0.0074147021608114
101,1383334800000,39,0.4447977463006826,0.3029173588425926,0.5781288777671281,0.7448653531460604,12.390674871240815
1017,1383327000000,39,0.1674410329369463,0.0409996038738531,0.1255320481294134,0.3019224154938801,4.392307315332205
1017,1383292800000,0,0.0581673193615373,,,0.0005126286844988,
1000,1383294600000,44,0.0703118355801948,,,,
1002,1383333600000,385,0.0013448591630844,,,,
1002,1383261600000,39,0.2381857257524958,0.1844202628205921,0.0148331508200827,0.0142635057332081,3.3147720681381423
1000,1383293400000,20,,,,0.0325505542767204,
1003,1383326400000,32,,,,,0.001022986861976
1,1383309000000,44,,0.0273004648771861,,,
100,1383262200000,0,0.1206336123861339,,,,
1011,1383315600000,0,0.0374112030823613,,,,
101,1383343200000,0,0.1380674795262771,,,,
1010,1383300000000,39,0.8999503504839003,0.8680717863566345,0.3023812886181925,0.3075070777499915,4.816985245740545
1015,1383338400000,0,0.0005424678950037,,,,
1000,1383309600000,41,0.0072430511019595,,,,0.0072430511019595
101,1383306600000,0,0.1939408794264011,,,0.0272441198540478,
1014,1383306600000,34,0.0374112030823613,0.0374112030823613,,0.0187056015411806,
1002,1383327000000,0,0.1101977666841658,,,,
1012,1383260400000,39,0.0729848085329177,0.0789626720739293,0.0603653447349527,0.0287152750327745,4.180934027646898
100,1383346200000,33,,,,,0.0407742548283371
1008,1383303000000,0,0.1371173478298032,0.0101390523340904,,,
101,1383301200000,355,,,,0.0277058399180573,
1007,1383262800000,0,0.0003608537392199,,,,
1016,1383300000000,0,0.1972307264489671,,,0.0034315594255034,
1006,1383307200000,41,,,,,0.0026446761655081
1001,1383333600000,39,0.0690429355889068,0.0531643322047783,0.0859714389129913,0.1400578414291385,5.191448149701031
1012,1383286800000,39,0.0354246032655186,0.1171053398480231,0.0286070008305703,0.0253064738153004,2.533781412743417
101,1383320400000,880,,,,0.0009631559345979,
101,1383328800000,46,,,,,0.0277058399180573
1006,1383270600000,0,0.0020386714169939,,,,
1000,1383327000000,41,,,,,0.0800995970142345
1015,1383297000000,40,,,,0.0125834599669658,
1015,1383315600000,0,0.0370556014864991,,,,
1016,1383274800000,1,,,,,0.0015035058290982
1007,1383288000000,40,,,,0.003236496088091,
1014,1383307800000,39,0.2751457152728129,0.1134251688105604,0.294273067487864,0.2346347476608161,5.643674791919034
1015,1383292200000,40,,,,0.0125834599669658,
1005,1383298200000,39,0.3039622799679052,0.3166112683265668,0.2138574466014229,0.2005542907930724,3.82860613681404
1009,1383301200000,46,,,,,0.001211907338106
1,1383322200000,39,0.4903308255487518,0.3038797338600468,0.5409038623441257,0.7779279908282045,14.80450832857721
1002,1383305400000,0,0.1250652443821673,,,,
1013,1383301200000,33,,,,,0.0187056015411806
100,1383340200000,212,0.0407742548283371,,,,
1000,1383338400000,34,0.0800995970142345,,,,
1,1383330600000,39,0.2927880988513507,0.4501514155573701,0.2191134868823894,0.5426911724496252,14.947412584973543
10,1383314400000,0,0.1432654453297805,,,,
100,1383336000000,1,,,,,0.0407742548283371
1015,1383278400000,0,0.0125834599669658,,,,
10,1383316200000,0,0.1592600573831935,,,,
1016,1383304200000,40,,,,0.0041965856441083,
1004,1383284400000,0,0.0052803655136576,,,,
1002,1383265200000,39,0.0105496233878518,0.0094103332141025,,,3.7002919706175392
1013,1383264000000,0,0.0140167205884566,,,,
1007,1383266400000,0,0.0090626551320643,,,,
1017,1383315600000,0,0.0374112030823613,,,,
1001,1383312600000,41,0.0203572254965652,,,,
1017,1383300000000,46,,,,,0.0005126286844988
100,1383335400000,39,0.4043642440856165,0.3245048865278197,0.2412672247722678,0.1614078672144711,11.349929081345127
1002,1383273000000,39,0.0420593101562149,0.0123056205296066,,,2.9671609321335883
1003,1383316800000,39,0.3553915911706684,0.3034556792907108,0.1205426766186012,0.1712392724888792,5.83950575902484
10,1383295200000,0,0.2470882073821062,,,,
1010,1383345600000,39,0.0467401505460848,0.0277452668303783,0.0280345490049041,0.0257870193224677,3.566826822696083
1010,1383288600000,53,,,,0.0051231702733763,
1013,1383263400000,39,0.1076953529848691,0.0577635406448842,0.0250412185152469,0.0140167205884566,3.8775921939618776
1013,1383333600000,39,0.1123842339375931,0.1157615788768033,0.1266694027398948,0.1189554979583314,5.7820163431882445
1000,1383267000000,39,,,0.1638207195794487,0.0072430511019595,7.206243053083645
101,1383298800000,41,0.0277058399180573,,0.0277058399180573,0.0272441198540478,
10000,1383300600000,86,,,,0.0047743183024729,
1,1383334200000,39,0.727525950777431,0.4982753322079497,0.4667759776271648,0.5149374348244393,12.566860910134956
1014,1383305400000,39,0.264412620646673,0.1278449263508745,0.2754848920913491,0.2524934465493018,5.157154120433081
1008,1383327600000,41,0.0002425655445186,0.0002425655445186,,,
1011,1383300000000,39,0.8983108962285712,0.8847415555954883,0.319479726457178,0.3256043218670508,4.885322713968651
1018,1383262800000,39,0.0314345066792422,0.0240198045184308,0.0074147021608114,0.0166051023576193,3.186546920839505
1014,1383264000000,39,0.0251669199339316,0.0377503799008975,0.0125834599669658,0.0201342162081362,4.593927696227283
1004,1383294600000,0,0.1645740350872495,,,0.0203572254965652,
1002,1383307800000,39,0.2324817158245435,0.1530895409542925,0.1612256261253827,0.1095376787625178,4.913805202421703
1,1383319200000,39,0.8005762932537924,0.4258013013985829,0.3871151658491052,0.4892532833081524,11.8593762469352
1013,1383267600000,0,0.0626030462881173,,,,
1006,1383337200000,39,0.1904708555718754,0.2293484886279287,0.1024359983270809,0.1131709542693408,4.534381955962421
1002,1383303600000,40,,,0.0005696450868746,,
1006,1383299400000,44,,,,,0.0005289352331016
102,1383306000000,880,,,,0.0075337953325166,
1007,1383296400000,39,0.4687617197380014,0.479981401903036,0.2634390615941036,0.3053108894950872,2.80301188345482
1019,1383310200000,0,0.0145763036584291,,,,
1003,1383315000000,353,,,0.0161011395052885,,
1009,1383306600000,34,0.0374112030823613,0.0374112030823613,,0.0187056015411806,
1013,1383334800000,0,0.0718641341298666,,,0.0250412185152469,
102,1383272400000,39,0.0852041058018359,0.0907347958981587,0.0003557326688702,,5.286851659351663
1018,1383334800000,39,0.2216726099599178,0.1231700361095155,0.1358698171742208,0.220756906896944,5.097775399055519
1018,1383295200000,0,0.0370735108040573,,,0.0074147021608114,
1011,1383336000000,39,0.1455308649888713,0.1582101117274424,0.1180558957854464,0.1131898129781019,6.730788932254743
1009,1383301200000,33,,,,,0.0187056015411806
1008,1383334800000,46,,,,,0.0002425655445186
1008,1383306000000,86,0.055115660599345,,,,
1016,1383262800000,33,,,,,0.0015035058290982
1003,1383318600000,0,0.0398126843705682,,,,
1016,1383328200000,33,,,,,0.0017157797127517
102,1383290400000,39,0.5129340905552744,0.1988593521898572,0.1687673237459864,0.0841543470925004,7.498897266213278
101,1383338400000,39,0.579131749508305,0.4692318299640947,0.2197998390884207,0.2207232792164395,8.958484403577081
1007,1383308400000,49,,,,,0.003236496088091
1,1383329400000,355,,,0.0261374242642866,,
1009,1383335400000,39,0.0962603836519834,0.0392738560876104,0.113322309461603,0.1044010035474845,6.525476070072696
101,1383260400000,39,0.1410363789432292,0.1366823193342488,0.1662747553149229,0.0554116798361146,11.024802600295477
1014,1383266400000,0,0.0161049751704716,,,,
1019,1383319800000,39,0.1142389567414353,0.20169677869201,0.282040183064592,0.3200108856590974,6.037430269600311
1013,1383286800000,39,0.0563852528373871,0.1469877896756075,0.0375618277728704,0.0140167205884566,2.86458678039446
1006,1383321000000,39,0.2281867375163316,0.2218757932855857,0.2087338810507183,0.2693532337264777,3.991197903258128
10000,1383304800000,39,1.117903092423394,1.231473668981496,1.422866213198724,1.2676778213000504,22.63247966074013
1007,1383294000000,49,,,,,0.003236496088091
1008,1383306600000,31,,,,,0.055115660599345
10,1383286800000,0,0.049001070310623,,,,
1005,1383327600000,49,,,,,0.0101505416898595
1017,1383298200000,39,0.7468880215497266,0.6635903363697695,0.0806708234008153,0.3344245480923014,4.554289027531631
1014,1383290400000,39,0.6203127079957873,0.540200995142067,0.0312890615081465,0.1228947964804132,3.308553109625726
1004,1383309600000,0,0.0203572254965652,,,,
1016,1383271200000,0,0.0017157797127517,,,,
1015,1383284400000,39,0.0251669199339316,0.0377503799008975,0.0125834599669658,,2.786098834245452
10,1383312600000,39,0.4163082823596868,0.5965319245767127,0.2699206750169828,0.3247423667586854,11.435314763431212
100,1383295800000,33,,,,,0.0407742548283371
1019,1383322200000,27,,,0.0413574384492897,,
1014,1383304800000,0,0.039178994567853,,,0.0014286146669555,
1004,1383273000000,39,0.0407144509931305,0.0150411112768296,,,3.10283997988034
1013,1383327600000,46,,,,,0.0125206092576234
1012,1383261000000,32,0.0034088012174741,,,,
1011,1383318000000,39,0.2394627929972259,0.0852072836351506,0.240100712526926,0.2353268871603083,6.640287883323878
1015,1383300000000,46,,,,,0.0125834599669658
1006,1383329400000,39,0.2104648448587352,0.2230209644934488,0.136210268160333,0.1548320407929905,4.114854536525403
1004,1383300600000,39,0.1839077686149968,0.1637740498231062,0.2294089266293087,0.2403583782174961,5.163354788905107
1008,1383334200000,33,,,,,0.055115660599345
1008,1383333000000,353,,,0.0053925497947002,,
1009,1383322800000,0,0.1043816075862968,,,,
1015,1383274800000,46,,,,,0.0125834599669658
1006,1383297600000,0,0.08055706315071,,,,
1002,1383276000000,0,0.0024841493368336,,,,
1006,1383304800000,39,0.161944144879034,0.1063092226128417,0.2268627923904692,0.2634740484692202,4.099775010132811
1018,1383330600000,0,0.0166051023576193,,,,
1000,1383301800000,0,2.872416833668771,0.0800995970142345,,0.0800995970142345,
1005,1383300000000,44,,,0.0052987887479102,,
1017,1383333000000,39,0.1040538014591331,0.1406492488791023,0.0910807407187271,0.0873910000015051,5.191125142508806
1014,1383339600000,39,0.2506571489759536,0.3707687023025575,0.1152614663839087,0.0549447929197885,5.890229007399188
100,1383260400000,49,,,,,0.0407742548283371
10,1383261000000,39,0.1571772015542027,0.0406959624893339,0.1081761312435796,0.1389120761385265,6.52491834372713
1004,1383320400000,46,,,,,0.0203572254965652
1007,1383304800000,49,,,,,0.003236496088091
101,1383289800000,39,0.1390703512674542,0.0559131157067031,0.1127893873480043,0.3029173588425926,9.098016474908544
1004,1383313200000,27,0.0052803655136576,,,,
1016,1383297000000,0,0.1023695533530615,,,,
1,1383310800000,0,0.2661119034667645,,,0.0534378891414727,
1005,1383286800000,353,0.0101505416898595,,,,0.0101505416898595
1015,1383280800000,0,,,,0.0168645885097909,
100,1383306600000,0,0.2488754740259989,,,,
1011,1383330000000,46,,,,,0.004714336869705
1007,1383300600000,39,0.2035459987548194,0.1666704436434842,0.1872913487935541,0.2456651838752178,3.220832700624644
1016,1383333600000,39,0.0870364405579002,0.0517873442620077,0.0650267419407095,0.1147528442065956,4.487110757402312
1005,1383308400000,0,0.0611954756405445,,,,
1012,1383325200000,39,0.2408113702137458,0.2495072982633326,0.2559591683524146,0.2417593833098865,4.6038379929590905
1019,1383260400000,0,0.0291526073168582,,,,
1000,1383334200000,39,1.561372999435351,0.538576945899482,0.599101020045637,0.6295411195666558,34.492955581835375
1009,1383289800000,0,0.0630118940535298,,,,
1002,1383305400000,40,,,,0.0005696450868746,
1003,1383300000000,0,0.0754311275975336,,,,
1,1383312000000,39,0.8761974524126573,0.5218301801295367,0.4952394831172504,0.4684777893603641,13.232968266946308
1001,1383289200000,39,0.2134515695018951,0.2266278767662105,0.0709509910259381,0.0248358476090019,2.9620348984718112
1008,1383303600000,0,0.4233531175156145,,,,
1018,1383309000000,0,0.0240198045184308,,,,
1007,1383343200000,1514,,0.0325493694649187,,,
1010,1383304200000,0,0.1328020450687079,,,,
1009,1383336600000,44,,,0.001211907338106,,
