GridID,TimeInterval,countrycode,sms_count,call_time
1,1383333600000,0,,
1012,1383288600000,0,,
10000,1383316800000,0,,
1018,1383325800000,0,,
1003,1383313200000,0,,
1010,1383282600000,39,,0.0051231702733762
1008,1383310800000,39,0.6778626892403903,0.5565977354591679
1015,1383334800000,39,0.4763715694254713,0.3970850321414151
1000,1383327000000,234,,
100,1383310200000,39,0.2429563768711454,0.7254908264156811
1003,1383342000000,39,0.27694074082504283,0.0526609329493095
1007,1383300600000,0,,
1001,1383289800000,39,0.40819440987126143,0.0451930731055672
1006,1383326400000,40,,
1011,1383273600000,39,0.0587086826004278,
1006,1383321600000,0,,
100,1383283200000,33,,
1011,1383316200000,39,0.22662999427450992,0.5220496478530267
1010,1383277800000,0,,
1005,1383335400000,0,,
1013,1383301200000,0,,
1002,1383262800000,0,,
1019,1383304200000,39,0.55424700752275,0.6724690924780954
1001,1383279000000,0,,
1006,1383265800000,39,0.056683486731441995,0.0097614891184633
100,1383285000000,0,,
100,1383318000000,0,,
1008,1383292200000,86,,
102,1383299400000,0,,
1014,1383286200000,39,0.1017571175841461,0.0725609566125497
101,1383325800000,39,0.8562695803020365,1.3856494381620776
1002,1383310800000,41,,
1009,1383302400000,0,,
1019,1383328800000,39,0.34508834275030353,0.4723839694739977
1012,1383338400000,39,0.36253116427546606,0.1424118136633235
102,1383298200000,0,,
1000,1383308400000,221,,
1,1383274800000,39,0.1876141323016044,
100,1383264000000,0,,
1011,1383304200000,39,0.2561429812612355,0.4915359511398835
1017,1383325200000,0,,
1015,1383315000000,0,,
1008,1383311400000,39,0.7134575131553185,0.4933969238065339
1001,1383336600000,39,0.7813346202461926,0.27465107562017776
1013,1383344400000,39,0.1517956436113047,0.045242931387260696
1019,1383313800000,0,,
1005,1383318000000,39,0.266231109997328,0.3294314078625695
10,1383330000000,0,,
1011,1383301200000,40,,
1009,1383313800000,0,,
1008,1383282600000,39,,0.0110276651339191
1013,1383286200000,39,0.1140309699589353,0.0656791418463094
10000,1383315600000,0,,
1008,1383318600000,0,,
1011,1383267600000,39,0.04227728588970581,
1013,1383303000000,0,0.0903392213117685,
1,1383274200000,39,0.3810434676677068,
10,1383282600000,39,,
100,1383329400000,0,,
101,1383293400000,0,,
1008,1383328800000,39,0.3577246586553229,1.0580720706712197
1009,1383294000000,39,0.3100735835782585,0.2816455635087924
1009,1383320400000,0,,
1000,1383267600000,39,,
1001,1383318600000,0,,
1014,1383292200000,39,1.3177374072434254,0.3803383729001763
1000,1383325800000,0,,
100,1383300000000,41,,
1,1383322800000,39,1.0976370205208459,1.2292904048240794
1012,1383291000000,0,,
1001,1383325800000,0,,
1019,1383327000000,880,,
1009,1383287400000,39,0.1370264543761982,0.0783349210554537
1014,1383320400000,39,0.3272528267184131,0.4843744091089272
1000,1383342000000,40,,
1007,1383272400000,39,,
1,1383318600000,39,0.8130019656199883,0.7060406889647427
1019,1383318000000,39,0.2284779134828706,0.4002622680199373
1014,1383337800000,0,,
1,1383320400000,212,,
1012,1383286800000,0,0.0489450961315728,
1018,1383327000000,44,,
1013,1383291600000,0,,
1015,1383295800000,39,1.385382976599694,0.7295672839124745
1010,1383277200000,39,,
1000,1383308400000,39,3.415605122634584,3.9175757331299876
1008,1383274800000,39,0.0220553302678384,
1004,1383265200000,39,0.0617644156356051,
101,1383264000000,0,,
100,1383323400000,39,0.4085941891415923,1.2164851660721685
1018,1383311400000,94,,
1006,1383344400000,0,,
1008,1383313800000,49,,
1006,1383284400000,0,,
1015,1383292200000,0,,
1017,1383345600000,39,0.0721656374709408,
100,1383298200000,0,,
1006,1383276000000,0,,
1014,1383331200000,0,0.0851444165795156,
1018,1383283200000,39,,0.025795502554427197
1000,1383321600000,221,,
1006,1383344400000,39,0.1303986504668295,0.0315906992060689
1004,1383321600000,39,0.2641724919947577,0.5584049875112892
10000,1383345600000,33,,
1008,1383313800000,39,0.5815295936629388,0.6367461494950553
1006,1383286200000,0,,
1012,1383327000000,0,,
102,1383298200000,39,1.061539955176322,1.6698547529499523
1015,1383294600000,39,0.9478754565388681,0.4364854322993088
101,1383294000000,40,,
1018,1383304800000,39,0.2867136735008392,0.6036896857164984
100,1383280800000,39,,0.1630970193133486
1019,1383271800000,39,,
1003,1383302400000,39,0.3482180334975513,0.49512212586451887
1006,1383283800000,0,,
102,1383309000000,44,,
100,1383328200000,33,,
1,1383264000000,39,0.220276527495289,0.0552251992469721
1014,1383322800000,39,0.5693468753678661,0.5908815707080026
101,1383277800000,39,0.2747497988605259,0.0286689958526552
1006,1383286200000,53,,0.0142850270589758
1007,1383306000000,44,,
1008,1383285000000,0,0.0107850995894004,
10000,1383322800000,355,,
1,1383316200000,39,0.7780134892005047,1.0243419425877802
1000,1383281400000,39,,0.087342648116194
10000,1383288000000,39,0.716604092891978,
1018,1383279000000,39,,
1004,1383293400000,7,,
1017,1383297600000,0,,
1004,1383320400000,39,0.5081198569402128,0.4141524292145268
1012,1383316800000,39,0.3616953979692961,0.662876894476282
101,1383268200000,39,,
1007,1383289200000,0,,
1009,1383303600000,40,,
1016,1383265800000,0,,
1003,1383283200000,39,0.0346564777967384,0.0204586539387323
1015,1383304200000,0,,
1010,1383306600000,0,0.1444184951898021,
1007,1383283800000,39,0.0336205471784414,
1018,1383263400000,0,,
1003,1383262800000,0,,
1018,1383267000000,39,0.0738351115912888,
10,1383303000000,39,0.9557480018324338,1.2134381458927663
1016,1383281400000,39,,
1002,1383334800000,1,0.0017089352606237999,
1008,1383318600000,39,0.7901181166980042,0.905313396664308
1014,1383270000000,39,0.0412718951044032,
102,1383302400000,39,1.5651855653772426,1.1995072700963574
1006,1383304200000,0,,
1009,1383322200000,0,,
1019,1383307200000,0,,
1003,1383332400000,0,,
1007,1383298200000,351,,
1007,1383330600000,39,0.1602933996377271,0.2113381775798209
1016,1383338400000,39,0.19296199442223788,0.07792128571894091
1014,1383313200000,39,0.4894776977098703,0.3623971001563564
1014,1383303600000,40,,
1017,1383260400000,39,0.0588894497526417,0.0698119957550523
1002,1383292800000,39,0.1898538946623013,0.3319254242123696
10000,1383330000000,39,2.0208423463227856,2.291188180859862
1006,1383328800000,39,0.34486066182975894,0.5712350215077245
1019,1383301200000,0,,
1003,1383341400000,0,,
1000,1383346200000,20,,
1012,1383312000000,39,0.2833110340578747,0.33064419862094496
1003,1383282600000,0,,
1000,1383334200000,0,0.6378178102054175,
1019,1383307200000,39,0.3549217013567375,0.47153213062417043
1000,1383325800000,39,6.904796348527514,6.777754886928086
102,1383282600000,39,,0.03918697157688
100,1383277200000,39,0.4026750919867389,
1003,1383312600000,41,,
1014,1383283200000,39,,0.04999466304932709
1018,1383313200000,0,,
1010,1383336600000,39,0.2317232517799419,0.2156003287637391
1007,1383342600000,1,0.021699579643279,
1019,1383312000000,39,0.262373465851724,0.46179079402947865
1012,1383333000000,0,,
1003,1383331200000,0,,
1010,1383286200000,53,,0.0051231702733762
1008,1383330000000,593,,
1016,1383297000000,39,1.2203065889552067,0.4261709846345338
1,1383273600000,39,0.1341762431601316,
100,1383314400000,94,,
1018,1383337200000,421,,
1001,1383334200000,39,0.4746667787847628,0.4304596908048579
1009,1383324600000,39,0.4430842047099813,0.3671851658984635
1008,1383325200000,234,,
1015,1383270600000,39,0.0377503799008974,
1010,1383274800000,39,0.0102463405467526,
1005,1383324600000,0,,
100,1383267000000,39,,0.0815485096566742
1010,1383327000000,0,,
1005,1383288600000,0,,
1012,1383263400000,0,,
1009,1383303000000,40,,
1010,1383306600000,34,0.0748224061647226,
1011,1383279600000,39,0.016826534971837,
1005,1383282000000,0,,
100,1383261000000,44,,
1006,1383282600000,39,0.0466953749372313,0.0174995879270127
1005,1383331800000,39,0.4223048277843013,0.345159501242639
10,1383308400000,0,,
10000,1383301800000,39,2.3636707612353494,4.579356814939594
1002,1383316800000,0,,
100,1383337200000,39,0.8511918950984476,0.4043642440856165
1008,1383287400000,0,0.039053024197233596,
1002,1383295200000,39,0.360335388756741,0.49173056784203095
1014,1383262800000,39,0.1884127226859514,
1007,1383337800000,39,0.268923872301798,0.1456312370079742
1002,1383294600000,39,0.2378611524768811,0.376167233589587
1009,1383291000000,39,1.1519488600549765,0.12254544341770199
1002,1383301800000,0,,
1010,1383292800000,39,1.3511290423200146,0.3100457295526718
1005,1383306600000,39,0.2151418181817608,0.2867831363950948
1006,1383261600000,32,0.0021157409324064,
1002,1383288000000,53,,
1001,1383325800000,39,0.14256449329025028,0.5139244778567373
1011,1383286200000,0,,
100,1383336000000,34,,
100,1383295200000,421,,
1002,1383319800000,39,0.49105030081146994,0.21288292753781712
102,1383283200000,39,,
1018,1383313800000,39,0.2673171637853434,0.3607023673923237
1016,1383287400000,39,0.1889047552663115,0.057016083761795205
10000,1383300600000,39,2.097570486676306,5.527213507486206
1016,1383327000000,0,,
1017,1383330000000,39,0.33723570758978116,0.10399008310248539
1013,1383285600000,39,0.1939285288135632,
1001,1383286200000,39,,0.053164332204778196
1006,1383261000000,32,,
1004,1383295200000,0,,
10,1383290400000,39,0.6482314543054917,0.18396140781911452
1006,1383286800000,39,0.15286267726821562,0.050498118827677796
1016,1383295800000,0,,
1012,1383315600000,39,0.5125910093232448,0.3105569419055463
1002,1383331800000,39,0.4517508577537791,0.36493847725202155
10000,1383295800000,39,1.5855364501957012,2.717562124770835
101,1383295200000,0,,
1007,1383297000000,234,,
1018,1383293400000,40,,
1,1383300000000,39,1.7872978828724984,1.217942274698483
1014,1383310800000,0,,
1015,1383334800000,1,0.0377503799008974,
101,1383312000000,39,1.397880221128349,0.9628580277850225
1006,1383306600000,20,,
100,1383314400000,0,,
1016,1383295800000,353,,
1007,1383323400000,0,,
1001,1383262200000,0,,
101,1383272400000,39,0.2184146788963924,
1011,1383336000000,0,,
1012,1383288000000,53,,
1005,1383324000000,41,,
1013,1383294600000,39,0.9921066204048323,0.48978294387206855
1015,1383318000000,0,,
1016,1383330000000,39,0.4177340637233295,0.1692641097341031
10000,1383309000000,48,,
1006,1383291000000,39,0.5890102965288602,0.2567062243377047
1012,1383324000000,0,,
1014,1383288600000,0,,
1012,1383277200000,39,,
1002,1383327000000,39,0.43424185769158696,0.47674956041803174
1010,1383312600000,44,0.0078329900316426,
1003,1383320400000,0,,
102,1383277200000,39,0.0216567591193291,0.0147063812994788
1000,1383297600000,0,,
1015,1383302400000,0,,
1019,1383324600000,0,,
10,1383307800000,0,,
1009,1383321000000,0,0.0114960346113208,
1010,1383315600000,39,0.4799678555834971,0.29167265799560993
1006,1383301200000,39,0.7602740193456929,0.5230813302840054
1016,1383271800000,39,0.053656867140657497,
10,1383323400000,39,0.5322002333300644,1.0456590076603374
1001,1383278400000,39,0.0283284845957762,
1015,1383298200000,40,,
1018,1383301200000,0,,
1011,1383289800000,0,,
1015,1383340200000,0,,
1000,1383345000000,0,,
1006,1383321000000,41,,
1010,1383289800000,0,,
1005,1383321000000,381,,
1009,1383289800000,63,,
1009,1383318600000,0,,
1008,1383288000000,40,,
1013,1383264000000,39,0.0626030462881173,0.045242931387260696
1011,1383278400000,39,0.018857347478820098,
1003,1383327600000,0,,
10000,1383282000000,39,0.39821041092563814,
1000,1383280200000,39,,
1018,1383270600000,39,0.0741470216081146,
1019,1383283200000,39,,
1006,1383260400000,39,0.2550258284520784,0.061532671195623195
1,1383285600000,0,,
1013,1383307800000,39,0.43577384119249296,0.5190464460670567
1019,1383312600000,0,,
1009,1383330000000,0,,
10000,1383317400000,39,1.766792628496108,2.8626141507526883
1012,1383273000000,39,,
1009,1383295800000,353,,
101,1383310200000,41,,
1002,1383286200000,0,,
102,1383307200000,0,,
100,1383343200000,0,,
1009,1383327600000,0,,
1017,1383317400000,39,0.3668561993827627,0.23510888868271562
1005,1383296400000,0,0.1029519661000103,
1,1383310800000,357,,
1012,1383270000000,39,0.022480135104521,
1001,1383329400000,39,0.4041670912746998,0.3402652890366039
100,1383313800000,39,0.16309701931334852,0.4884535466993892
1007,1383285000000,0,0.0108497898216394,
1005,1383337800000,0,,
1005,1383345000000,0,,
1002,1383292200000,40,,
1,1383331200000,0,,
1009,1383345600000,39,0.0720564070912353,0.049126214967370296
1011,1383260400000,39,0.1091942706824752,0.0848115343191448
100,1383310800000,39,0.44513849891395363,0.6456314688578841
1008,1383311400000,94,,
1008,1383342600000,1,0.021570199178801097,
1011,1383337200000,0,,
1007,1383341400000,39,0.2854362102193116,0.0337364355930639
100,1383339600000,212,,
1015,1383288600000,39,0.40270006211968173,0.056006946696645105
1002,1383307200000,55,,
1001,1383319200000,41,,
1013,1383304800000,40,,
1007,1383312000000,39,0.2137084132257105,0.30600947336255047
1005,1383340800000,0,,
1018,1383315000000,0,,
1001,1383316200000,0,,
1003,1383292800000,39,0.18490551839945352,0.3173484488978803
10000,1383295200000,0,,
10,1383341400000,0,,
1005,1383265200000,39,0.034051870782523204,
1003,1383303600000,39,0.387465193906189,0.5972765136639306
100,1383334800000,0,,
1,1383307800000,39,1.0076798399712903,0.8425430133506735
100,1383302400000,0,0.3211265823300645,
10000,1383298200000,39,3.23391705780137,3.769236017315982
100,1383290400000,39,0.8087284881712329,0.2879605767554585
1005,1383315000000,353,,
1009,1383333000000,0,,
1005,1383321600000,39,0.3051008967064941,0.45316234667435273
1010,1383308400000,0,,
1017,1383261000000,32,,
1008,1383315600000,39,0.6004613569428578,0.7353748399737915
1000,1383282600000,39,,
1002,1383324600000,49,0.0026897183261688,
1001,1383308400000,39,0.3153655266133084,0.24975131319688232
1011,1383295200000,0,,
1007,1383329400000,0,,
1014,1383289800000,63,,
1016,1383304800000,40,,
1007,1383262200000,351,,
1017,1383341400000,39,0.2996073470502044,0.0173772171942897
1016,1383285600000,0,,
1006,1383273600000,0,,
1008,1383333000000,0,,
1,1383297000000,0,,
1014,1383291000000,39,1.2542928337147146,0.2837825080574483
1002,1383286200000,39,0.0316820629606268,0.0526216685472789
1000,1383277800000,39,,
1013,1383288600000,0,,
1011,1383285600000,53,,0.014143010609115
1008,1383290400000,39,1.1804816103327502,0.4099262343693942
1001,1383300600000,0,,
101,1383331800000,0,,
1008,1383323400000,94,,
1016,1383279600000,39,0.0216325689669184,
1004,1383339600000,0,,
1,1383306000000,355,,
1007,1383285000000,39,0.0166355384716792,0.0173227819978216
100,1383336600000,0,,
1002,1383289200000,39,0.4390510231778921,0.0995397895143223
1,1383295200000,0,,
1006,1383316800000,0,,
1002,1383300000000,44,,
101,1383267000000,39,0.1930571551049613,
100,1383317400000,41,,
1013,1383279600000,39,0.046973540305128694,
1005,1383268200000,41,,
101,1383306000000,355,,
1002,1383304800000,0,,
1004,1383261000000,0,,
1006,1383315000000,39,0.2471719892920236,0.31172322261483343
1015,1383261000000,0,,
1011,1383290400000,20,,
1006,1383298200000,40,,
1016,1383339600000,0,,
1007,1383278400000,39,0.031252161204159995,0.0151343831750928
1015,1383291000000,39,1.2274441821383049,0.2851182555825643
1000,1383264600000,39,,
101,1383299400000,41,,
1016,1383327600000,0,,
1006,1383336600000,33,,
1001,1383301800000,39,0.49851664126810236,0.2816363495937265
1001,1383288600000,39,0.0486857100923415,
1007,1383313200000,39,0.3118577498085747,0.26131289033618
1017,1383303000000,40,,
1005,1383292200000,40,,
1014,1383288000000,0,,
1005,1383295200000,44,,
1008,1383337800000,0,,
1005,1383316200000,39,0.2923267389710514,0.35613845122228394
1000,1383261000000,39,1.8744668669247844,0.6410050801800188
1017,1383334800000,1,0.0015378860534964,
1002,1383297600000,0,,
1017,1383279600000,39,0.018402474563287297,
102,1383303600000,39,1.5449046888463784,1.3039405116429024
1008,1383317400000,39,0.30991532925137766,0.7839520663930365
1017,1383339600000,0,,
1014,1383300000000,0,,
1001,1383261600000,39,0.4316374203734008,0.031885036396844
1012,1383308400000,1,,
1004,1383340200000,39,0.3037118680043388,0.0744078793066344
1006,1383296400000,39,0.9310281361411067,0.6305351960914961
1013,1383314400000,0,,
1000,1383309000000,0,,
10000,1383321600000,233,,
1014,1383282600000,39,,0.0251669199339316
101,1383342000000,39,0.7703023085506497,0.4386762380488225
1008,1383322200000,20,,
101,1383312600000,880,,
1010,1383298200000,0,,
1011,1383313200000,39,0.26733829969157796,0.2703514635337997
1014,1383293400000,40,,
1002,1383323400000,0,,
1002,1383273600000,39,,
1001,1383325200000,0,,
1005,1383267600000,0,,
1013,1383323400000,39,0.3946639686945368,0.5629133885660946
1015,1383295200000,39,1.5331411866160267,0.4074496200034561
1,1383291600000,0,0.32303891444693594,
1009,1383336600000,39,0.2254477690246116,0.1992985658403715
1018,1383267600000,39,0.0462639110008651,
1,1383287400000,39,0.1941391032310023,0.1116134391068439
1014,1383328800000,0,,
101,1383345000000,1,,
1005,1383304800000,7,,
10000,1383324600000,39,1.662599270864232,2.021540662029765
1014,1383272400000,39,,
101,1383313800000,357,,
1002,1383309600000,39,0.5945371327625838,0.3315658523257058
1013,1383296400000,39,1.665535688974721,0.9269089082261245
1007,1383323400000,94,,
1001,1383264000000,39,,
1000,1383296400000,39,0.9444590070651522,3.188923922643042
1002,1383269400000,39,0.1476222083138224,0.0443506255069255
101,1383305400000,355,,
1005,1383297600000,0,,
1010,1383305400000,40,,
1003,1383279000000,39,,
1005,1383333600000,33,,
1003,1383313800000,39,0.3056944568121474,0.284635692967002
1012,1383288000000,39,0.3418210805833794,0.0510871359350913
1004,1383292200000,0,,
102,1383268200000,39,0.1612654109303645,0.0417932883853622
100,1383264600000,0,,
1014,1383311400000,39,0.3623971001563565,0.375149109138945
1007,1383334200000,0,,
1007,1383313200000,0,,
1000,1383326400000,40,,
1008,1383300600000,39,0.8579758788159909,1.1552371007601052
10,1383295800000,39,0.8330445107752666,1.1326355090085896
101,1383314400000,380,,
1000,1383302400000,86,,
1019,1383261600000,0,,
1000,1383293400000,7,,
10,1383337200000,39,0.7296233792841598,0.6210456174793613
1000,1383301200000,0,,
101,1383281400000,0,,
1016,1383343200000,39,0.438573786853874,0.0644886471833417
1013,1383268800000,0,,
1013,1383262800000,39,0.187658514173843,
1017,1383327000000,880,,
1007,1383294000000,0,,
1005,1383331200000,0,0.0739456322593435,
100,1383326400000,39,1.131544222600175,1.493459189376141
1010,1383322200000,39,0.3873343076266151,0.2885596683054832
1016,1383285600000,39,0.134843018036316,0.008961411673061099
1011,1383296400000,0,,
1002,1383278400000,39,0.029767558710667802,
1009,1383301800000,0,,
100,1383331200000,39,0.6107763111844007,0.4026750919867388
1001,1383318000000,0,,
1001,1383287400000,0,,
10,1383307200000,20,,
1004,1383342600000,39,0.1661740056155362,0.0878490200551773
1002,1383322800000,0,,
1019,1383345000000,39,0.17491564390114928,0.0437289109752873
1009,1383267600000,39,0.024765138231711,
1014,1383289800000,39,0.19360538775213712,0.1430290126885494
101,1383315600000,0,,
1009,1383337200000,39,0.1719866829589107,0.1455991125890712
1,1383307200000,0,,
1019,1383301800000,0,,
1005,1383306600000,34,0.0017961389817358,
1003,1383263400000,39,0.042266883156729496,
10000,1383306600000,39,1.5669968903872085,2.894549021928982
1008,1383327600000,234,,
1017,1383330600000,39,0.1640621338520601,0.2240319518766069
1000,1383315000000,86,,
1016,1383327600000,20,,
1005,1383333000000,380,,
1005,1383342600000,39,0.1729746513132565,0.0793196473867557
1006,1383324000000,41,,
1017,1383305400000,0,,
1014,1383301800000,39,0.8959661491027588,0.5347908228321248
1006,1383276600000,39,,
1016,1383342000000,39,0.1905478438347163,0.0401895450095245
10,1383310800000,44,,
1000,1383333000000,39,3.387709733445645,3.317727508294187
1001,1383338400000,39,0.17372310363442678,0.1505357523894614
1004,1383299400000,0,,
1010,1383336600000,0,,
1005,1383260400000,0,,
1016,1383297600000,373,,
1018,1383282000000,0,,
1,1383328800000,39,0.7014740248854445,1.0623662680979629
1007,1383291600000,0,,
1015,1383330600000,39,0.2358693515047085,0.2702933069386888
1005,1383272400000,39,0.0317173205197593,
1015,1383306600000,34,0.0730262671829906,
1016,1383286200000,0,,
1003,1383277800000,0,,
101,1383306000000,39,1.5404854696815622,1.0193122951688933
1000,1383303000000,39,2.569170564510426,4.978862625315401
1001,1383276600000,0,,
1018,1383265200000,39,0.061093315322488004,
1015,1383322200000,0,,
1005,1383321000000,39,0.5041768251855215,0.4411477854539469
1008,1383337800000,1,,
1016,1383337200000,39,0.2036403105778392,0.21165513713968348
1012,1383334200000,39,0.24407116924618222,0.2155726243742362
1013,1383313200000,0,,
1006,1383288000000,41,,
1014,1383303000000,0,0.1035988952497395,
100,1383303000000,0,,
1003,1383343800000,39,0.1744921634154264,
1003,1383334200000,39,0.4573849038879393,0.4173390513389157
1013,1383289200000,0,,
1007,1383317400000,39,0.3493664518790372,0.2907738811819211
1015,1383325800000,0,,
1013,1383341400000,39,0.41797457829191564,0.0359490423783383
1014,1383340800000,39,0.4616155885697085,0.1613954374111939
1004,1383269400000,39,0.1568245245556355,0.0469825597695281
100,1383263400000,39,,0.2837306316994825
10000,1383337800000,33,,
102,1383295800000,0,,
1010,1383319200000,0,,
1007,1383331800000,0,,
1013,1383273000000,39,,
10,1383316800000,0,,
1006,1383328800000,0,,
1013,1383298200000,39,1.431003681842993,0.5817727039582994
1016,1383286200000,53,,0.0041965856441082
1017,1383268200000,0,,
1,1383332400000,48,,
10000,1383336000000,212,,
1002,1383337800000,0,,
1012,1383321000000,0,0.060622802878614795,
1009,1383298800000,0,,
1006,1383327600000,880,,
1012,1383332400000,0,,
1002,1383297000000,40,,
100,1383310200000,0,,
1000,1383307200000,34,,
1007,1383268800000,0,,
1001,1383283200000,39,0.0362997436949872,
1001,1383324000000,39,0.1728649481373514,0.48461000813529864
1004,1383288000000,0,,
1005,1383340800000,39,0.3415308899664663,0.0545508544553307
1012,1383336600000,39,0.4236549736951086,0.29138377161793316
101,1383322800000,355,,
10000,1383300600000,0,,
1000,1383291000000,39,0.6331626451176354,0.8093158364632043
1008,1383333000000,39,0.4561510117210683,0.3828818736984857
1002,1383282600000,39,0.069342719530049,0.022534548773561397
1009,1383335400000,0,,
1008,1383338400000,39,0.3352725053099933,0.2556885670835241
1012,1383324600000,0,,
1012,1383275400000,39,,0.0286070008305703
102,1383307800000,20,,
1011,1383306000000,40,,
1005,1383307200000,353,,
101,1383320400000,48,,
1008,1383289800000,63,,
1018,1383318600000,0,,
1,1383327000000,39,1.1863198811987026,1.1389912307853234
1010,1383312000000,39,0.15870901855583358,0.26697603965747563
1019,1383318600000,0,,
1006,1383339000000,39,0.3381602303771845,0.1981481348293756
1001,1383291600000,39,0.1797863072966066,0.29138783450138184
101,1383261000000,39,0.3828028381486986,0.3296997586326311
1,1383283800000,0,,
1000,1383287400000,0,,
1000,1383316800000,20,,
1005,1383337200000,39,0.3671150607610038,0.1675779011325404
1,1383282000000,39,0.058799819457971,
1013,1383322200000,39,0.4998390481846332,0.48140074539766053
1017,1383318600000,39,0.2180347984663192,0.48511004709962957
1011,1383310200000,0,,
1007,1383304200000,40,,
1016,1383268200000,39,0.0083931712882166,
1004,1383318600000,0,,
1005,1383301800000,40,,
100,1383336000000,48,,
1015,1383346200000,0,,
1014,1383288600000,53,,
10000,1383330600000,964,,
1010,1383285600000,53,,0.0076847554100644
102,1383304200000,0,,
1005,1383300600000,39,0.3407347140493726,0.4136553643094108
1000,1383312000000,20,,
1019,1383292800000,39,0.26237346585172405,0.2600019933257264
1013,1383298800000,39,1.541539483339382,0.729363148806527
1003,1383264600000,0,,
102,1383280800000,0,,
1003,1383304200000,0,,
1,1383267600000,39,0.1947633727236022,
1006,1383342600000,0,,
1017,1383292800000,39,1.3671626749950045,0.2977739897694246
1011,1383343200000,1514,,
10000,1383292800000,0,,
1,1383310200000,0,,
1019,1383307200000,353,,
1007,1383339600000,39,0.37177797203210117,0.1150597660400529
1002,1383274200000,39,,
10000,1383292800000,359,,
1014,1383268200000,0,,
1008,1383334200000,39,0.381446407388158,0.6045620923888086
1009,1383292200000,39,1.201115978451608,0.1608263694408943
1007,1383292800000,0,,
1,1383323400000,0,,
1010,1383284400000,0,,
1008,1383325800000,0,,
1008,1383328200000,39,0.5393564542378176,0.8851848500837527
1013,1383332400000,39,0.3536097700413603,0.32355620358831416
1010,1383297000000,0,,
1,1383318600000,0,,
1012,1383313200000,27,,
1004,1383324600000,39,0.2659959692277189,0.5394467699807353
1014,1383288000000,39,0.42715928523976643,0.0790222750053008
1005,1383304800000,39,0.28035596498677406,0.43443580686308014
100,1383291600000,0,,
1016,1383264600000,0,,
1005,1383312000000,41,,
1016,1383300000000,39,1.4474378916333221,0.5505626543835456
1006,1383330600000,0,,
1004,1383260400000,39,0.45039310507244673,0.0762313565395957
1005,1383319200000,39,0.2174663236906389,0.4038544065231999
1013,1383322200000,0,,
1001,1383315000000,353,,
1018,1383318600000,41,,
1011,1383315000000,0,,
1012,1383335400000,0,,
1005,1383343200000,1514,,
1004,1383296400000,39,0.5345772428925617,0.5572186910401769
1008,1383304800000,40,,
1007,1383278400000,0,,
100,1383330600000,39,0.4119724933393475,0.9667580511879488
1006,1383303000000,49,,
1003,1383265800000,39,0.0626439004505414,
1003,1383279600000,39,,0.015220810719982
1011,1383278400000,0,,
1009,1383327000000,0,,
10000,1383337800000,0,,
1,1383279000000,39,,
1004,1383292800000,0,,
1002,1383300000000,39,0.3916559224664695,0.4143979975936006
101,1383290400000,39,0.7204709852892272,0.24943199087567391
1004,1383310200000,39,0.5201596815361149,0.579951345110657
1000,1383322800000,51,,
1005,1383300600000,0,,
1006,1383289800000,41,,0.0010578704662032
1003,1383340200000,39,0.2387039176390962,
1008,1383268200000,47,,
1005,1383333600000,385,,
1018,1383340800000,0,,
1014,1383278400000,0,,
10,1383331800000,39,0.6719155705910287,0.7720005670412657
1010,1383304800000,39,0.2644048809362698,0.5107519649790666
1019,1383274800000,39,0.0291526073168582,
1010,1383261600000,39,0.4916467006832196,
1002,1383282000000,39,0.10905847651041639,
1019,1383292800000,0,,
1008,1383293400000,40,,
1012,1383327600000,39,0.4223346086950433,0.44161623494128077
1016,1383273600000,39,0.055807274492705,
10000,1383296400000,0,,
1015,1383344400000,0,,
100,1383301800000,0,0.21064201215476008,
10,1383268200000,39,,
1018,1383312600000,39,0.48469700209998523,0.446763951550323
1011,1383332400000,39,0.2655454802782585,0.2088937849072008
1000,1383295200000,39,1.0698758856986057,3.369219892819518
1005,1383273000000,39,0.0625623091326448,
1000,1383297000000,91,,
1008,1383304200000,0,,
1015,1383294000000,0,,
100,1383286200000,39,,0.16309701931334852
102,1383265200000,0,,
1015,1383282600000,39,,0.0262518557239392
1018,1383288000000,40,,
102,1383284400000,0,,
1008,1383309000000,381,,
100,1383265800000,39,,0.20049296994393062
1008,1383297000000,234,,
1013,1383331800000,0,,
1015,1383297000000,0,,
1000,1383324000000,39,5.45149646597583,8.217958431708533
1017,1383277800000,39,0.019218230225679398,
1012,1383301800000,39,0.9279972327511847,0.5937480754723715
1019,1383286200000,0,,
10000,1383265800000,0,,
1017,1383261000000,39,0.1172662708207845,0.035267063073078295
1003,1383260400000,39,0.4466694158604252,0.067739085592622
1005,1383297600000,39,0.5001263168243245,0.45615351053897
1011,1383313200000,0,,
1019,1383331800000,39,0.32814056656587687,0.2608538321755537
101,1383296400000,49,,
101,1383263400000,0,,
1008,1383324000000,20,,
1000,1383294600000,0,,
1007,1383283800000,0,,
1017,1383333600000,0,,
1012,1383330600000,0,,
1014,1383313800000,0,,
1008,1383334800000,1,0.016177649384100698,
1003,1383275400000,39,,
1,1383323400000,39,0.6585035012600677,1.3562319091899133
10,1383274800000,39,0.1266552296872022,
1005,1383345600000,39,0.1107108930070162,0.0266343953691584
1017,1383333600000,39,0.1155188830606826,0.175294628687509
1017,1383309000000,39,0.1299362045832972,0.1953286145755806
102,1383295200000,0,,
1011,1383286800000,0,0.046748230435935206,
1017,1383299400000,0,,
10000,1383298800000,0,,
1017,1383263400000,0,,
